os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Custom APU 0405,AMD Custom GPU 0405,12077680,5.13.0-valve36-1-neptune,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
145.012,6896,49.8701,94,79,78,1536,687,1.23858,8,6.54868,12663114771
144.97,6898,49.8701,94,79,78,1536,687,1.23858,8,6.54868,12763188522
150.353,6651,49.8701,94,79,78,1536,687,1.23858,8,6.54868,12863262784
141.243,7080,50.8861,94,79,79,1541,687,1.23858,9,6.54892,12963510186
142.066,7039,50.8861,94,79,79,1541,687,1.23858,9,6.54892,13063578248
151.309,6609,50.8861,94,79,79,1541,687,1.23858,9,6.54892,13163644160
125.518,7967,50.8861,94,79,79,1541,687,1.23858,9,6.54892,13263711851
144.363,6927,50.8861,94,79,79,1541,687,1.23858,9,6.54892,13363778773
144.113,6939,51.3784,93,79,78,1558,687,1.23858,9,6.54952,13463843315
144.113,6939,51.3784,93,79,78,1558,687,1.23858,9,6.54952,13563906527
136.091,7348,51.3784,93,79,78,1558,687,1.23858,9,6.54952,13663977559
122.504,8163,51.3784,93,79,78,1558,687,1.23858,9,6.54952,13764050421
142.47,7019,51.3784,93,79,78,1558,687,1.23858,9,6.54952,13864117443
150.761,6633,51.3784,93,79,78,1558,687,1.23858,9,6.54952,13964205104
138.447,7223,51.7413,93,79,79,1552,687,1.23858,9,6.54977,14064267386
155.352,6437,51.7413,93,79,79,1552,687,1.23858,9,6.54977,14164330308
132.398,7553,51.7413,93,79,79,1552,687,1.23858,9,6.54977,14264392810
145.138,6890,51.7413,93,79,79,1552,687,1.23858,9,6.54977,14364432182
131.718,7592,51.7413,93,79,79,1552,687,1.23858,9,6.54977,14464495954
121.536,8228,52.1092,93,79,79,1552,687,1.23858,9,6.54964,14564565556
136.295,7337,52.1092,93,79,79,1552,687,1.23858,9,6.54964,14664626128
136.575,7322,52.1092,93,79,79,1552,687,1.23858,9,6.54964,14764699580
146.327,6834,52.1092,93,79,79,1552,687,1.23858,9,6.54964,14864766571
152.555,6555,52.1092,93,79,79,1552,687,1.23858,9,6.54964,14964836983
122.669,8152,50.7812,92,79,79,1558,687,1.23858,9,6.54952,15064905845
121.256,8247,50.7812,92,79,79,1558,687,1.23858,9,6.54952,15164972317
117.592,8504,50.7812,92,79,79,1558,687,1.23858,9,6.54952,15265035729
132.345,7556,50.7812,92,79,79,1558,687,1.23858,9,6.54952,15365108021
126.502,7905,50.7812,92,79,79,1558,687,1.23858,9,6.54952,15465239283
111.173,8995,52.75,94,79,79,1568,687,1.23858,9,6.54964,15565303924
122.444,8167,52.75,94,79,79,1568,687,1.23858,9,6.54964,15665379736
126.711,7892,52.75,94,79,79,1568,687,1.23858,9,6.54964,15765442018
112.714,8872,52.75,94,79,79,1568,687,1.23858,9,6.54964,15865505660
128.849,7761,52.75,94,79,79,1568,687,1.23858,9,6.54964,15965570132
121.936,8201,51.6456,96,79,78,1571,687,1.23858,10,6.54927,16065637374
145.666,6865,51.6456,96,79,78,1571,687,1.23858,10,6.54927,16165701966
132.31,7558,51.6456,96,79,78,1571,687,1.23858,10,6.54927,16265767718
147.406,6784,51.6456,96,79,78,1571,687,1.23858,10,6.54927,16365856599
118.991,8404,51.6456,96,79,78,1571,687,1.23858,10,6.54927,16465919051
123.168,8119,52.6718,97,80,79,1564,687,1.23858,10,6.54952,16565980883
107.504,9302,52.6718,97,80,79,1564,687,1.23858,10,6.54952,16666049565
98.1065,10193,52.6718,97,80,79,1564,687,1.23858,10,6.54952,16766120637
145.222,6886,52.6718,97,80,79,1564,687,1.23858,10,6.54952,16866189899
105.63,9467,52.6718,97,80,79,1564,687,1.23858,10,6.54952,16966267611
116.782,8563,53.3679,97,80,80,1546,687,1.23858,10,6.55,17066334533
114.142,8761,53.3679,97,80,80,1546,687,1.23858,10,6.55,17166411664
107.055,9341,53.3679,97,80,80,1546,687,1.23858,10,6.55,17266481076
115.354,8669,53.3679,97,80,80,1546,687,1.23858,10,6.55,17366552648
109.541,9129,53.3679,97,80,80,1546,687,1.23858,10,6.55,17466618230
84.631,11816,54.5918,99,80,78,1559,687,1.23858,10,6.54976,17566718742
100.675,9933,54.5918,99,80,78,1559,687,1.23858,10,6.54976,17666784334
112.918,8856,54.5918,99,80,78,1559,687,1.23858,10,6.54976,17766868596
88.4408,11307,54.5918,99,80,78,1559,687,1.23858,10,6.54976,17866934907
98.2511,10178,54.5918,99,80,78,1559,687,1.23858,10,6.54976,17967005269
104.624,9558,55.9194,98,80,79,1523,687,1.23858,10,6.55012,18067076371
124.549,8029,55.9194,98,80,79,1523,687,1.23858,10,6.55012,18167142203
104.767,9545,55.9194,98,80,79,1523,687,1.23858,10,6.55012,18267214895
94.3307,10601,55.9194,98,80,79,1523,687,1.23858,10,6.55012,18367285597
100.776,9923,55.9194,98,80,79,1523,687,1.23858,10,6.55012,18467353449
129.199,7740,58.1907,99,80,78,1533,687,1.23858,10,6.55,18567421501
74.7887,13371,58.1907,99,80,78,1533,687,1.23858,10,6.55,18667495442
96.9556,10314,58.1907,99,80,78,1533,687,1.23858,10,6.55,18767559434
73.1743,13666,58.1907,99,80,78,1533,687,1.23858,10,6.55,18867632436
81.4664,12275,58.1907,99,80,78,1533,687,1.23858,10,6.55,18967716688
91.3075,10952,57.9327,99,80,79,1513,687,1.23858,11,6.54988,19067780860
98.9511,10106,57.9327,99,80,79,1513,687,1.23858,11,6.54988,19167823992
114.679,8720,57.9327,99,80,79,1513,687,1.23858,11,6.54988,19267898744
95.8497,10433,57.9327,99,80,79,1513,687,1.23858,11,6.54988,19367970956
87.1688,11472,57.9327,99,80,79,1513,687,1.23858,11,6.54988,19468042917
92.1404,10853,55.4156,98,80,79,1500,687,1.23858,10,6.55024,19568111339
95.7488,10444,55.4156,98,80,79,1500,687,1.23858,10,6.55024,19668181811
79.1703,12631,55.4156,98,80,79,1500,687,1.23858,10,6.55024,19768282473
82.0681,12185,55.4156,98,80,79,1500,687,1.23858,10,6.55024,19869025093
114.903,8703,55.4156,98,80,79,1500,687,1.23858,10,6.55024,19969091575
86.7604,11526,55.814,99,80,79,1513,687,1.23858,9,6.55024,20069159007
77.6217,12883,55.814,99,80,79,1513,687,1.23858,9,6.55024,20169221119
88.3236,11322,55.814,99,80,79,1513,687,1.23858,9,6.55024,20269299841
78.6782,12710,55.814,99,80,79,1513,687,1.23858,9,6.55024,20369370313
88.9838,11238,55.814,99,80,79,1513,687,1.23858,9,6.55024,20469445654
96.8335,10327,54.2787,99,81,79,1513,687,1.23858,9,6.55025,20569514386
98.6193,10140,54.2787,99,81,79,1513,687,1.23858,9,6.55025,20669578208
78.6225,12719,54.2787,99,81,79,1513,687,1.23858,9,6.55025,20769641860
79.713,12545,54.2787,99,81,79,1513,687,1.23858,9,6.55025,20869714562
105.119,9513,54.2787,99,81,79,1513,687,1.23858,9,6.55025,20969781894
79.7957,12532,56.5432,97,81,78,1473,687,1.23858,10,6.55025,21069865116
92.9454,10759,56.5432,97,81,78,1473,687,1.23858,10,6.55025,21169957807
95.039,10522,56.5432,97,81,78,1473,687,1.23858,10,6.55025,21270032159
87.6885,11404,56.5432,97,81,78,1473,687,1.23858,10,6.55025,21370105211
84.2673,11867,56.5432,97,81,78,1473,687,1.23858,10,6.55025,21470174083
89.3735,11189,54.9618,99,81,79,1469,687,1.23858,10,6.55025,21570714704
80.3213,12450,54.9618,99,81,79,1469,687,1.23858,10,6.55025,21670784326
71.3165,14022,54.9618,99,81,79,1469,687,1.23858,10,6.55025,21770847947
87.6194,11413,54.9618,99,81,79,1469,687,1.23858,10,6.55025,21870914859
91.0084,10988,54.9618,99,81,79,1469,687,1.23858,10,6.55025,21970984351
73.1261,13675,55.0761,99,80,80,1501,687,1.23858,10,6.55028,22071054093
78.9889,12660,55.0761,99,80,80,1501,687,1.23858,10,6.55028,22171121515
78.0031,12820,55.0761,99,80,80,1501,687,1.23858,10,6.55028,22271183607
68.9941,14494,55.0761,99,80,80,1501,687,1.23858,10,6.55028,22371251589
86.6777,11537,55.0761,99,80,80,1501,687,1.23858,10,6.55028,22471335731
77.1605,12960,56.4677,99,81,80,1531,687,1.23858,10,6.5504,22571402022
98.5125,10151,56.4677,99,81,80,1531,687,1.23858,10,6.5504,22671473504
81.686,12242,56.4677,99,81,80,1531,687,1.23858,10,6.5504,22771541196
89.5977,11161,56.4677,99,81,80,1531,687,1.23858,10,6.5504,22871619328
78.9266,12670,56.4677,99,81,80,1531,687,1.23858,10,6.5504,22971691330
81.0767,12334,56.1881,99,81,80,1509,687,1.23858,10,6.55064,23071777222
77.7363,12864,56.1881,99,81,80,1509,687,1.23858,10,6.55064,23171965883
84.1964,11877,56.1881,99,81,80,1509,687,1.23858,10,6.55064,23272058815
83.8785,11922,56.1881,99,81,80,1509,687,1.23858,10,6.55064,23372197457
76.9468,12996,56.1881,99,81,80,1509,687,1.23858,10,6.55064,23472275229
81.3868,12287,56.6416,99,81,80,1488,687,1.23858,11,6.55048,23572348711
84.1184,11888,56.6416,99,81,80,1488,687,1.23858,11,6.55048,23672422772
92.8678,10768,56.6416,99,81,80,1488,687,1.23858,11,6.55048,23772494134
69.1898,14453,56.6416,99,81,80,1488,687,1.23858,11,6.55048,23872563786
93.8262,10658,56.6416,99,81,80,1488,687,1.23858,11,6.55048,23972636778
89.7344,11144,56.6416,99,81,80,1488,687,1.23858,11,6.55048,24072723810
75.3523,13271,55.5,99,81,80,1484,687,1.23858,11,6.55097,24172793172
98.8728,10114,55.5,99,81,80,1484,687,1.23858,11,6.55097,24272866474
70.8065,14123,55.5,99,81,80,1484,687,1.23858,11,6.55097,24372939195
75.9474,13167,55.5,99,81,80,1484,687,1.23858,11,6.55097,24473049397
79.6115,12561,55.5,99,81,80,1484,687,1.23858,11,6.55097,24573122829
83.8926,11920,54.4757,99,81,79,1490,687,1.23858,10,6.55097,24673236461
81.2414,12309,54.4757,99,81,79,1490,687,1.23858,10,6.55097,24773355753
71.3521,14015,54.4757,99,81,79,1490,687,1.23858,10,6.55097,24873422304
87.1536,11474,54.4757,99,81,79,1490,687,1.23858,10,6.55097,24973488596
84.0619,11896,54.4757,99,81,79,1490,687,1.23858,10,6.55097,25073715718
85.8959,11642,55.8376,99,81,80,1511,687,1.23858,11,6.55036,25173807700
87.3744,11445,55.8376,99,81,80,1511,687,1.23858,11,6.55036,25273876601
94.162,10620,55.8376,99,81,80,1511,687,1.23858,11,6.55036,25373949243
93.2314,10726,55.8376,99,81,80,1511,687,1.23858,11,6.55036,25474009135
69.118,14468,55.8376,99,81,80,1511,687,1.23858,11,6.55036,25574078697
66.6134,15012,55.8897,99,81,79,1506,687,1.23858,10,6.55085,25674146029
85.5578,11688,55.8897,99,81,79,1506,687,1.23858,10,6.55085,25774212211
98.5125,10151,55.8897,99,81,79,1506,687,1.23858,10,6.55085,25874282043
83.4028,11990,55.8897,99,81,79,1506,687,1.23858,10,6.55085,25974345655
90.2935,11075,55.8897,99,81,79,1506,687,1.23858,10,6.55085,26074415877
102.229,9782,56.6176,99,81,80,1458,687,1.23858,10,6.55072,26174480438
87.0777,11484,56.6176,99,81,80,1458,687,1.23858,10,6.55072,26274557810
97.1723,10291,56.6176,99,81,80,1458,687,1.23858,10,6.55072,26374702112
88.3158,11323,56.6176,99,81,80,1458,687,1.23858,10,6.55072,26474766014
94.6163,10569,56.6176,99,81,80,1458,687,1.23858,10,6.55072,26574843656
97.144,10294,54.5226,99,81,80,1489,687,1.23858,10,6.55072,26674910248
81.1162,12328,54.5226,99,81,80,1489,687,1.23858,10,6.55072,26774975369
88.5112,11298,54.5226,99,81,80,1489,687,1.23858,10,6.55072,26875038561
98.0969,10194,54.5226,99,81,80,1489,687,1.23858,10,6.55072,26975102233
97.0497,10304,54.5226,99,81,80,1489,687,1.23858,10,6.55072,27075170895
83.5771,11965,54.9738,99,81,79,1489,687,1.23858,10,6.55108,27175243917
99.691,10031,54.9738,99,81,79,1489,687,1.23858,10,6.55108,27275311339
99.6016,10040,54.9738,99,81,79,1489,687,1.23858,10,6.55108,27375444341
81.8063,12224,54.9738,99,81,79,1489,687,1.23858,10,6.55108,27475521442
83.1255,12030,54.9738,99,81,79,1489,687,1.23858,10,6.55108,27575595394
103.135,9696,54.9367,99,81,80,1509,687,1.23858,10,6.55084,27675663196
104.254,9592,54.9367,99,81,80,1509,687,1.23858,10,6.55084,27775739648
99.4926,10051,54.9367,99,81,80,1509,687,1.23858,10,6.55084,27875817140
81.8934,12211,54.9367,99,81,80,1509,687,1.23858,10,6.55084,27975887922
123.762,8080,54.9367,99,81,80,1509,687,1.23858,10,6.55084,28075998063
88.4721,11303,57.3494,99,81,80,1509,687,1.23858,10,6.55047,28176064095
92.7988,10776,57.3494,99,81,80,1509,687,1.23858,10,6.55047,28276129167
89.2698,11202,57.3494,99,81,80,1509,687,1.23858,10,6.55047,28376197359
108.909,9182,57.3494,99,81,80,1509,687,1.23858,10,6.55047,28476269061
90.1307,11095,57.3494,99,81,80,1509,687,1.23858,10,6.55047,28576334833
92.816,10774,55.1637,99,81,80,1507,687,1.23858,11,6.55047,28676405315
87.6885,11404,55.1637,99,81,80,1507,687,1.23858,11,6.55047,28776483127
107.492,9303,55.1637,99,81,80,1507,687,1.23858,11,6.55047,28876548338
78.2411,12781,55.1637,99,81,80,1507,687,1.23858,11,6.55047,28976619110
115.181,8682,55.1637,99,81,80,1507,687,1.23858,11,6.55047,29076687572
101.174,9884,56.1404,99,81,80,1505,687,1.23858,10,6.55084,29176749934
114.26,8752,56.1404,99,81,80,1505,687,1.23858,10,6.55084,29276821276
110.387,9059,56.1404,99,81,80,1505,687,1.23858,10,6.55084,29376896128
68.2874,14644,56.1404,99,81,80,1505,687,1.23858,10,6.55084,29476972930
81.706,12239,56.1404,99,81,80,1505,687,1.23858,10,6.55084,29577042162
105.563,9473,46.7172,99,81,79,1519,687,1.23858,10,6.55064,29677110613
89.823,11133,46.7172,99,81,79,1519,687,1.23858,10,6.55064,29777245405
99.3345,10067,46.7172,99,81,79,1519,687,1.23858,10,6.55064,29877320617
71.5308,13980,46.7172,99,81,79,1519,687,1.23858,10,6.55064,29977406749
94.3663,10597,46.7172,99,81,79,1519,687,1.23858,10,6.55064,30077476631
88.5583,11292,57.868,90,81,80,1326,687,1.23858,8,6.55137,30177541663
75.5572,13235,57.868,90,81,80,1326,687,1.23858,8,6.55137,30277614824
109.938,9096,57.868,90,81,80,1326,687,1.23858,8,6.55137,30377677416
91.5248,10926,57.868,90,81,80,1326,687,1.23858,8,6.55137,30477743858
91.3576,10946,57.868,90,81,80,1326,687,1.23858,8,6.55137,30577809410
146.778,6813,57.868,90,81,80,1326,687,1.23858,8,6.55137,30677872092
101.051,9896,51.8072,96,81,80,1508,687,1.24639,10,6.55088,30777934134
85.2152,11735,51.8072,96,81,80,1508,687,1.24639,10,6.55088,30877994076
75.884,13178,51.8072,96,81,80,1508,687,1.24639,10,6.55088,30978059338
66.2603,15092,51.8072,96,81,80,1508,687,1.24639,10,6.55088,31078128910
62.22,16072,51.8072,96,81,80,1508,687,1.24639,10,6.55088,31178646900
55.2792,18090,56.7775,81,81,86,1074,687,1.25421,5,6.55197,31278715882
70.3185,14221,56.7775,81,81,86,1074,687,1.25421,5,6.55197,31378785634
63.7064,15697,56.7775,81,81,86,1074,687,1.25421,5,6.55197,31478938686
69.2569,14439,56.7775,81,81,86,1074,687,1.25421,5,6.55197,31579278667
70.9774,14089,56.7775,81,81,86,1074,687,1.25421,5,6.55197,31679797088
65.6814,15225,73.5369,98,83,83,1131,687,1.25421,5,6.54911,31779864080
70.4821,14188,73.5369,98,83,83,1131,687,1.25421,5,6.54911,31879943491
66.9254,14942,73.5369,98,83,83,1131,687,1.25421,5,6.54911,31980008153
64.2673,15560,73.5369,98,83,83,1131,687,1.25421,5,6.54911,32080564474
58.5549,17078,73.5369,98,83,83,1131,687,1.25421,5,6.54911,32180630116
75.1484,13307,73.1266,94,84,83,1244,687,1.25421,6,6.54803,32280695728
63.0318,15865,73.1266,94,84,83,1244,687,1.25421,6,6.54803,32380762430
69.0274,14487,73.1266,94,84,83,1244,687,1.25421,6,6.54803,32480831261
57.5308,17382,73.1266,94,84,83,1244,687,1.25421,6,6.54803,32580912693
63.8447,15663,73.1266,94,84,83,1244,687,1.25421,6,6.54803,32681356294
66.538,15029,76.7327,98,83,82,1167,687,1.25421,5,6.54561,32781419916
72.1553,13859,76.7327,98,83,82,1167,687,1.25421,5,6.54561,32881482888
68.0689,14691,76.7327,98,83,82,1167,687,1.25421,5,6.54561,32981552570
67.6956,14772,76.7327,98,83,82,1167,687,1.25421,5,6.54561,33081617412
64.4995,15504,76.7327,98,83,82,1167,687,1.25421,5,6.54561,33181883373
67.5037,14814,78.607,97,84,82,1219,687,1.25421,5,6.54426,33281950075
57.2869,17456,78.607,97,84,82,1219,687,1.25421,5,6.54426,33382026227
