os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Custom APU 0405,AMD Custom GPU 0405,12077680,5.13.0-valve36-1-neptune,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
106.587,9382,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1976035357
102.302,9775,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1985811230
155.739,6421,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1992233513
119.717,8353,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2000587566
81.4664,12275,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2012862870
95.9141,10426,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2023289884
134.789,7419,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2030709836
187.161,5343,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2036056408
160.875,6216,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2042271241
155.4,6435,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2048708343
122.549,8160,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2056867456
125.094,7994,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2064862089
126.582,7900,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2072762471
130.429,7667,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2080429644
130.395,7669,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2088100577
126.534,7903,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2096003210
137.438,7276,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2103280092
128.733,7768,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2111050205
130.157,7683,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2118733718
132.979,7520,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2126255421
130.107,7686,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2133941603
126.646,7896,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2141838786
141.523,7066,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2148905269
127.567,7839,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2156745381
137.325,7282,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2164028624
136.426,7330,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2171360067
125.471,7970,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2179329840
142.045,7040,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2186371012
124.116,8057,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2194428915
129.032,7750,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2202179908
114.574,8728,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2210909351
182.448,5481,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2216390463
132.837,7528,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2223919105
124.394,8039,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2231959448
133.601,7485,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2239445641
140.017,7142,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2246588854
142.674,7009,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2253598096
120.613,8291,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2261889749
132.908,7524,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2269415932
141.163,7084,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2276498404
125.203,7987,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2284487947
133.636,7483,71.9902,99,75,75,1306,687,0.846493,6,4.75863,2291979640
125.976,7938,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2299909013
140.095,7138,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2307050625
118.821,8416,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2315466038
134.066,7459,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2322924681
133.976,7464,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2330390204
129.282,7735,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2338124616
126.024,7935,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2346061499
131.337,7614,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2353675732
151.93,6582,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2360259094
126.839,7884,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2368144447
123.701,8084,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2376228600
132.979,7520,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2383750693
125.329,7979,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2391729515
126.502,7905,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2399636288
124.44,8036,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2407672611
139.587,7164,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2414837614
134.862,7415,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2422253386
129.316,7733,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2429987699
135.851,7361,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2437350252
124.549,8029,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2445380095
140.036,7141,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2452521347
109.866,9102,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2461623990
148.478,6735,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2468359713
138.045,7244,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2475604755
127.845,7822,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2483426708
115.58,8652,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2492079431
159.236,6280,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2498359634
134.735,7422,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2505782926
128.502,7782,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2513565429
139.14,7187,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2520753982
132.784,7531,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2528285654
132.82,7529,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2535815687
135.117,7401,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2543217330
126.887,7881,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2551100962
136.668,7317,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2558417775
126.358,7914,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2566333458
134.535,7433,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2573767701
135.851,7361,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2581129123
126.855,7883,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2589014206
147.016,6802,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2595816398
139.276,7180,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2602997491
131.027,7632,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2610630694
110.072,9085,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2619716987
153.822,6501,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2626217899
146.886,6808,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2633026292
120.265,8315,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2641342705
128.403,7788,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2649130588
130.259,7677,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2656808420
124.193,8052,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2664861473
136.463,7328,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2672189586
143.328,6977,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2679167178
133.726,7478,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2686645921
138.715,7209,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2693855724
123.716,8083,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2701939836
143.802,6954,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2708895169
111.857,8940,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2717836562
131.891,7582,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2725419305
162.946,6137,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2731557007
114.929,8701,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2740259360
122.534,8161,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2748420963
126.072,7932,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2756353746
137.25,7286,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2763641088
134.192,7452,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2771095041
126.904,7880,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2778974644
134.535,7433,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2786408987
139.431,7172,69.2308,98,77,73,1399,687,0.846497,7,4.75122,2793613359
121.477,8232,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2801815152
133.262,7504,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2809320105
134.68,7425,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2816746077
129.517,7721,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2824467550
124.549,8029,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2832497663
124.471,8034,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2840533236
142.126,7036,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2847569958
130.651,7654,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2855224661
129.971,7694,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2862919894
137.571,7269,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2870190297
138.581,7216,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2877407669
77.3575,12927,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2890334804
196.657,5085,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2895420546
150.943,6625,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2902047198
125.534,7966,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2910013421
119.847,8344,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2918357724
129.735,7708,67.9198,98,76,74,1399,687,0.846497,7,4.75438,2926067447
